Id	Key[1]	Key[2]	Key[3]	Key[4]	Key[5]	Key[6]	Key[7]	Key[8]	Key[9]	Key[10]	Key[11]	Key[12]	Key[13]	Key[14]	Key[15]	Key[16]	Key[17]	Key[18]	Key[19]	Key[20]	Key[21]	Key[22]	Key[23]	Key[24]	Key[25]	Key[26]	Key[27]	Key[28]	Key[29]	Key[30]	Key[31]	Key[32]	Key[33]	Key[34]	Key[35]	Key[36]	Key[37]	Key[38]	Key[39]	Key[40]	Key[41]	Key[42]	Key[43]	Key[44]	Key[45]	Key[46]	Key[47]	Key[48]	Key[49]	Key[50]	Key[51]	Key[52]	Key[53]	Key[54]	Key[55]	Key[56]	Key[57]	Key[58]	Key[59]	Key[60]	Key[61]	Key[62]	Key[63]	Key[64]	Key[65]	Key[66]	Key[67]	Key[68]	Key[69]	Key[70]	Key[71]	Key[72]	Key[73]	Key[74]	Key[75]	Key[76]	Key[77]	Key[78]	Key[79]	Key[80]
834018	66|Magic|834046|1	13|Magic|834041|1	13|Magic|834044|1	0|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0103|Ya0103|1|	0|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0104|Ya0104|1|	0|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0105|Ya0105|1|	0|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0106Zha|Ya0106|1|	13|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0106Zha|Ya0406||	13|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0106Zha|Ya0405||	13|Effect|FxMb1TrackalienMd010001Attack17GuadianYa0106Zha|Ya0404||	10|Magic|834046|1	0|Effect|FxMb1TrackalienMd010001Attack17Sound|||																																																																				
834019	5|Effect|FxMb1TrackalienMd010001Attack20GuadianRDangban3|Mb1TrackAlienDangban01||	14|Effect|FxMb1TrackalienMd010001Attack19|||	0|Effect|FxMb1TrackalienMd010001Attack19Sound|||																																																																													
834020	4|Effect|FxMb1TrackalienMd010001Attack20GuadianRDangban3|Mb1TrackAlienDangban02||	16|Effect|FxMb1TrackalienMd010001Attack20|||	0|Effect|FxMb1TrackalienMd010001Attack20Sound|||																																																																													
834021	20|Magic|834028|1	15|Magic|834021|1	0|Effect|FxMb1TrackalienMd010001Attack2401||1|	0|Effect|FxMb1TrackalienMd010001Attack24Sound|||																																																																												
834022	20|Magic|834029|1	15|Magic|834022|0	0|Effect|FxMb1TrackalienMd010001Attack2501||1|	0|Effect|FxMb1TrackalienMd010001Attack25Sound|||																																																																												
834023	20|Magic|834030|1	15|Magic|834023|0	0|Effect|FxMb1TrackalienMd010001Attack2601||1|	0|Effect|FxMb1TrackalienMd010001Attack26Sound|||																																																																												
834024	1|Effect|FxMb1TrackalienMd010001Attack07||1|	29|Cast|83402402|83402405	0|Effect|FxMb1TrackalienMd010001Attack07Sound|||																																																																													
834025	39|Magic|834082|1																																																																															
834026	0|Cast|83402601																																																																															
834027	0|Cast|83402701	0|Turn|120|1|																																																																														
834028	0|Effect|FxMb1TrackalienMd010001Attack11GuadianYanQiu3|||																																																																															
834029	0|Magic|834083|1																																																																															
834030	0|Cast|83403001																																																																															
834031	23|Cast|83403101	23|Effect|FxMb1TrackalienMd010001Attack23DandaoGuadianYanQiu3|YanQiu3|1|	0|Effect|FxMb1TrackalienMd010001Attack2301GuadianYanQiu3|YanQiu3|1|	80|Magic|834046|1	0|IK|3|80|HitCase	0|IK|4|80|HitCase	0|IK|5|80|HitCase	0|IK|6|80|HitCase	2|Magic|834068|1																																																																							
834032	59|Magic|834046|1	10|Magic|834096|1	10|Effect|FxMb1TrackalienMd010001Attack21GuadianLDangban2|Mb1TrackAlienDangban01||	10|Magic|834046|1	0|Effect|FxMb1TrackalienMd010001Attack21Sound|||																																																																											
834033	10|Effect|FxMb1TrackalienMd010001Attack22GuadianRDangban3|Mb1TrackAlienDangban02||	10|Magic|834097|1	56|Magic|834046|1	10|Magic|834046|1	0|Effect|FxMb1TrackalienMd010001Attack22Sound|||																																																																											
834101																																																																																
834102	0|Effect|FxMb1TrackalienMd010003Attack02Sound|||																																																																															
834103																																																																																
834104																																																																																
834105																																																																																
834201	1|Effect|FxMb1TrackalienMd010003Attack01Lun03|Lun03|1|	10|Cast|83420102	10|Effect|FxMb1TrackalienMd010003Attack01Shouji|Lun03|1|	1|Effect|FxMb1TrackalienMd010003Attack01Lun03|Lun03|1|	25|Cast|83420105																																																																											
834202	0|Effect|FxMb1TrackalienMd010003Attack02|R3Leg04|1|	53|Magic|834114|1																																																																														
834203																																																																																
834204																																																																																
834205																																																																																
834301	1|Effect|FxMb1TrackalienMd010004Attack01Lun02|Lun02|1|	10|Cast|83430102	10|Effect|FxMb1TrackalienMd010003Attack01Shouji|Lun02|1|	1|Effect|FxMb1TrackalienMd010004Attack01Lun02|Lun02|1|	25|Cast|83430105																																																																											
834302	3|Effect|FxMb1TrackalienMd010004Attack02|R2Leg04|1|	51|Magic|834115|1																																																																														
834303																																																																																
834304																																																																																
834305																																																																																
834401	1|Effect|FxMb1TrackalienMd010005Attack01Lun01|Lun01|1|	10|Cast|83440102	10|Effect|FxMb1TrackalienMd010005HitR1Leg04|R2Leg04|1|	25|Cast|83440105																																																																												
834402	2|Effect|FxMb1TrackalienMd010005Attack02|R1Leg04|1|	51|Magic|834116|1																																																																														
834403																																																																																
834404																																																																																
834405																																																																																
906601	0|Magic|906604|0	22|Cast|90660102	27|Cast|90660103	0|Effect|FxMo1DiaorensanxingMd000001Attack01||1|	20|Cast|90660105																																																																											
906602	23|Cast|90660201	0|Magic|906622|1	32|Cast|90660203	0|Effect|FxMo1DiaorensanxingMd000001Attack02||1|	10|Cast|90660206	0|Effect|FxYubei02|Bip001Head|1|																																																																										
906603	26|Magic|906601|0	26|Magic|906602|0	0|Magic|906603|0	44|Cast|90660304	22|Turn|360|1|1	40|Turn|120|0.35|1	68|Magic|906631|1	38|Cast|90660310	33|Effect|FxYubei02|Bip001Head|1|	22|Magic|906638|1	0|Effect|FxMo1DiaorensanxingMd000001Attack0301||1|	40|Effect|FxMo1DiaorensanxingMd000001Attack0302tuowei|Bip001|1|	46|Effect|FxMo1DiaorensanxingMd000001Attack0303||1|																																																																			
906604																																																																																
906605	65|Magic|900442|1	63|Cast|90660504	0|Magic|730021|1																																																																													
906606	26|Cast|90660601	32|Cast|90660602	41|Cast|90660603	0|Effect|FxMo1DiaorensanxingMd000001Attack06||1|	0|Turn|360|2|1	0|Magic|906639|1	0|Effect|FxMo1DiaorensanxingMd000001Attack15||1|																																																																									
906607	11|Cast|90660701	28|Cast|90660702	0|Magic|906619|1	11|Turn|120|1|1	0|Magic|906642|1	0|Effect|FxMo1DiaorensanxingMd000001Attack07||1|	0|Effect|FxYubei02|Bip001Head|1|																																																																									
906608	20|Magic|906601|0	20|Magic|906602|0	20|Magic|906646|0	25|Cast|90660804	5|Turn|270|0.75|1	21|Turn|180|0.5|1	18|Effect|FxYubei02|Bip001Head|1|	56|Magic|906631|1	18|Cast|90660810	0|Effect|FxMo1DiaorensanxingMd000001Attack08||1|	22|Effect|FxMo1DiaorensanxingMd000001Attack0302tuowei|Bip001|1|	25|Effect|FxMo1DiaorensanxingMd000001Attack0303||1|																																																																				
906609	0|Magic|906645|1																																																																															
906610	0|Magic|906624|1																																																																															
906611	11|Cast|90661101	0|Effect|FxMo1DiaorensanxingMd000001Attack11||1|	25|Cast|90661103	30|Magic|906615|1																																																																												
906612	0|Magic|906649|1																																																																															
906613																																																																																
906614																																																																																
906615	0|Magic|906650|1	30|Effect|FxMo1DiaorensanxingMd000001Attack15||0|																																																																														
906616																																																																																
906617																																																																																
906618																																																																																
906619																																																																																
906620																																																																																
906621	57|Magic|900431|1																																																																															
906622																																																																																
906623																																																																																
906624																																																																																
906625																																																																																
906626																																																																																
906627																																																																																
906628																																																																																
906629																																																																																
906630																																																																																
906631																																																																																
906632																																																																																
906633																																																																																
906634	20|Effect|FxQianxingCallren|MarkCase|1|	15|Effect|FxQianxingCallrenSound||1|																																																																														
906635																																																																																
906636	27|Cast|90663601	29|Magic|900442|1	0|Magic|730021|1																																																																													
906637	32|Cast|90663701	34|Magic|900442|1	0|Magic|730021|1																																																																													
906638	23|Cast|90663801	24|Magic|900442|1	0|Magic|730021|1																																																																													
906901	26|Effect|FxMo1LucunMd000001Attack01Bip001RFinger2|Bip001RFinger2|1|	0|Effect|FxMo1LucunMd000001Attack0101||1|	24|Cast|90690103	31|Cast|90690104	33|Cast|90690105	36|Cast|90690106	39|Cast|90690107	42|Cast|90690108	45|Cast|90690109	65|Cast|90690110	14|Cast|90690111	12|Effect|FxYubei02|eye|1|	48|Cast|90690113	29|Effect|FxMo1LucunMd000001Attack0102||1|	64|Effect|FxMo1LucunMd000001Attack0103||1|	4|Turn|360|0.5|1																																																																
906902	15|Cast|90690201	6|Move|30|0.25|10	6|Turn|240|0.25|1	0|Turn|720|0.2|1	16|Effect|FxMo1LucunMd000001Attack02Dilie02||1|	4|Effect|FxMo1LucunMd000001Attack02Dilie01||1|	0|Magic|906927|1	0|Magic|730021|1	14|Magic|730026|0																																																																							
906903	10|Magic|906905|0	0|Turn|360|0.8|1	0|Effect|FxMo1LucunMd000001Attack03||1|																																																																													
906904	1|Turn|360|2|1	0|Move|6|2|2	0|Magic|906906|1	0|Cast|90690404	0|Effect|FxMo1LucunMd000001Attack04||1|																																																																											
906905	0|Cast|90690501	0|Effect|FxMo1LucunMd000001Attack05||1|																																																																														
906906	0|Catch|ZhuaQu|||	12|CatchLoose|0|0|0|906906021|906903|906904|	12|Cast|90690603	0|Effect|FxMo1LucunMd000001Attack06Dilie||1|																																																																												
906907	17|Cast|90690701	26|Cast|90690702	49|Cast|90690703	0|Turn|360|3|1	0|Magic|906926|1	0|Effect|FxMo1LucunMd000001Attack23|||																																																																										
906908	33|Cast|90690801	0|Magic|906908|1	21|Cast|90690803	0|Turn|360|1.05|1	0|Effect|FxMo1LucunMd000001Attack08||1|	11|Cast|90690806																																																																										
906909	0|Effect|FxMo1LucunMd000001Attack09||1|	4|Cast|90690902	0|Turn|360|0.5|1	0|Magic|906928|1																																																																												
906910	0|Effect|FxMo1LucunMd000001Attack10||1|																																																																															
906911	0|Effect|FxMo1LucunMd000001Attack11||1|																																																																															
906912	0|Effect|FxMo1LucunMd000001Attack12||1|																																																																															
906913	0|Effect|FxMo1LucunMd000001Attack13||1|																																																																															
906914																																																																																
906915																																																																																
906916	0|Effect|FxMo1LucunMd000001Attack16||1|	60|Magic|906924|1	60|Magic|906925|1																																																																													
906917	12|Cast|90691701	0|Magic|906910|1	0|Effect|FxYubei02|eye|1|	0|Turn|120|1|1	0|Effect|FxMo1LucunMd000001Attack1702|Bip001RFinger2|1|	0|Effect|FxMo1LucunMd000001Attack1701||1|																																																																										
906918	0|Turn|120|0.5|1	8|Cast|90691802|90691804	0|Effect|FxMo1LucunMd000001Attack18||1|																																																																													
906919	0|Effect|FxMo1LucunMd000001Attack19Dilie01||1|	18|Cast|90691902	4|Effect|FxYubei02|eye|1|	0|Effect|FxMo1LucunMd000001Attack19Dilie01Yujing||1|	22|Cast|90691905|90691906																																																																											
906920	0|Effect|FxMo1LucunMd000001Attack20Dilie01||1|	4|Effect|FxMo1LucunMd000001Attack20Dilie02||1|	6|Effect|FxMo1LucunMd000001Attack20Shouji01||1|	8|Effect|FxMo1LucunMd000001Attack20Shouji02||1|	10|Effect|FxMo1LucunMd000001Attack20Yujing||1|	12|Effect|FxMo1LucunMd000001Attack22Dilie||1|																																																																										
906921	0|Effect|FxMo1LucunMd000001Attack23||1|	17|Cast|90692102	23|Cast|90692103	54|Cast|90692104	0|Turn|360|3.08|1	0|Magic|906926|1	0|Magic|906946|1																																																																									
906922	31|Effect|FxMo1LucunMd000001Attack22Dilie||1|																																																																															
907401																																																																																
907402																																																																																
907403																																																																																
907404																																																																																
907405																																																																																
907406																																																																																
907407																																																																																
907408																																																																																
907409																																																																																
907410																																																																																
907411																																																																																
907412																																																																																
907413																																																																																
907414																																																																																
907415																																																																																
907416																																																																																
907417																																																																																
907418																																																																																
907419																																																																																
907420																																																																																
907421																																																																																
907422																																																																																
907423																																																																																
907424																																																																																
907425																																																																																
907426																																																																																
907427																																																																																
907428																																																																																
907429																																																																																
907430																																																																																
