Id	Name	Info	BornPosition[1]	BornPosition[2]	BornPosition[3]	BornPosition[4]	BornPosition[5]	LookPosition[1]	LookPosition[2]	LookPosition[3]	LookPosition[4]	LookPosition[5]	DefaultObstacleArea[1]	DefaultObstacleArea[2]	DefaultObstacleArea[3]	DefaultObstacleArea[4]	DefaultDynamicObject[1]	DefaultDynamicObject[2]	DefaultDynamicObject[3]	DefaultDynamicObject[4]
979015020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979015030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979015040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979015050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979016010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979016020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979017010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979017020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979017030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979017040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979017050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979017060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979018010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979018020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979018030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979018040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019110	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979019120	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979020010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979020020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979020030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979021100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979025070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979036080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979042010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979042020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979042030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979042040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979042050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979042060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035110	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035120	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979035130	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040110	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040120	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979040130	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979041100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044110	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044120	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044130	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979044140	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022010	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022020	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022030	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022040	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022050	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022060	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022070	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022080	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022090	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022100	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979022110	Scene07005	90090001	PB1	PB2	PB3	PB4	PB5	B101	B101	B101	B101	B101								
979045010	Scene07005	90090001	PB1					B101												
979045020	Scene07005	90090001	PB1					B101												
979045030	Scene07005	90090001	PB1					B101												
979045040	Scene07005	90090001	PB1					B101												
979045050	Scene07005	90090001	PB1					B101												
979045060	Scene07005	90090001	PB1					B101												
979045070	Scene07005	90090001	PB1					B101												
979045080	Scene07005	90090001	PB1					B101												
979045090	Scene07005	90090001	PB1					B101												
979045100	Scene07005	90090001	PB1					B101												
979045110	Scene07005	90090001	PB1					B101												
979045120	Scene07005	90090001	PB1					B101												
979045130	Scene07005	90090001	PB1					B101												
979045140	Scene07005	90090001	PB1					B101												
979045150	Scene07005	90090001	PB1					B101												
979045160	Scene07005	90090001	PB1					B101												
979045170	Scene07005	90090001	PB1					B101												
979046010	Scene07005	90090001	PB1					B101												
979046020	Scene07005	90090001	PB1					B101												
979046030	Scene07005	90090001	PB1					B101												
979046040	Scene07005	90090001	PB1					B101												
979046050	Scene07005	90090001	PB1					B101												
979046060	Scene07005	90090001	PB1					B101												
979046070	Scene07005	90090001	PB1					B101												
979046080	Scene07005	90090001	PB1					B101												
979046090	Scene07005	90090001	PB1					B101												
979046100	Scene07005	90090001	PB1					B101												
979046110	Scene07005	90090001	PB1					B101												
979046120	Scene07005	90090001	PB1					B101												
979046130	Scene07005	90090001	PB1					B101												
979046140	Scene07005	90090001	PB1					B101												
979046150	Scene07005	90090001	PB1					B101												
979046160	Scene07005	90090001	PB1					B101												
978320010	Scene07005	90090001	PB1					B101												
978320020	Scene07005	90090001	PB1					B101												
978320030	Scene07005	90090001	PB1					B101												
978320040	Scene07005	90090001	PB1					B101												
978320050	Scene07005	90090001	PB1					B101												
978320060	Scene07005	90090001	PB1					B101												
978320070	Scene07005	90090001	PB1					B101												
978320080	Scene07005	90090001	PB1					B101												
978320090	Scene07005	90090001	PB1					B101												
978320110	Scene07005	90090001	PB1					B101												
978320120	Scene07005	90090001	PB1					B101												
978320160	Scene07005	90090001	PB1					B101												
978320170	Scene07005	90090001	PB1					B101												
978320180	Scene07005	90090001	PB1					B101												
978320190	Scene07005	90090001	PB1					B101												
978320210	Scene07005	90090001	PB1					B101												
978320220	Scene07005	90090001	PB1					B101												
978320230	Scene07005	90090001	PB1					B101												
978320240	Scene07005	90090001	PB1					B101												
978320300	Scene07005	90090001	PB1					B101												
978320310	Scene07005	90090001	PB1					B101												
978320320	Scene07005	90090001	PB1					B101												
978320330	Scene07005	90090001	PB1					B101												
978320340	Scene07005	90090001	PB1					B101												
978322010	Scene07005	90090001	PB1					B101												
978322020	Scene07005	90090001	PB1					B101												
978322030	Scene07005	90090001	PB1					B101												
978322040	Scene07005	90090001	PB1					B101												
978322050	Scene07005	90090001	PB1					B101												
978322060	Scene07005	90090001	PB1					B101												
978322070	Scene07005	90090001	PB1					B101												
978322080	Scene07005	90090001	PB1					B101												
978322090	Scene07005	90090001	PB1					B101												
978322110	Scene07005	90090001	PB1					B101												
978322120	Scene07005	90090001	PB1					B101												
978322130	Scene07005	90090001	PB1					B101												
978322140	Scene07005	90090001	PB1					B101												
978322150	Scene07005	90090001	PB1					B101												
978322160	Scene07005	90090001	PB1					B101												
978322210	Scene07005	90090001	PB1					B101												
978322220	Scene07005	90090001	PB1					B101												
978322230	Scene07005	90090001	PB1					B101												
978322240	Scene07005	90090001	PB1					B101												
978322250	Scene07005	90090001	PB1					B101												
978322260	Scene07005	90090001	PB1					B101												
978731070	Scene07005	90090001	PB1					B101												
978731080	Scene07005	90090001	PB1					B101												
978701010	Scene07005	90090001	PB1					B101												
978701020	Scene07005	90090001	PB1					B101												
978701030	Scene07005	90090001	PB1					B101												
978701040	Scene07005	90090001	PB1					B101												
978701050	Scene07005	90090001	PB1					B101												
978701060	Scene07005	90090001	PB1					B101												
978701070	Scene07005	90090001	PB1					B101												
978701080	Scene07005	90090001	PB1					B101												
978701090	Scene07005	90090001	PB1					B101												
978701100	Scene07005	90090001	PB1					B101												
978701110	Scene07005	90090001	PB1					B101												
978701120	Scene07005	90090001	PB1					B101												
978702010	Scene07005	90090001	PB1					B101												
978702020	Scene07005	90090001	PB1					B101												
978702030	Scene07005	90090001	PB1					B101												
978702040	Scene07005	90090001	PB1					B101												
978702050	Scene07005	90090001	PB1					B101												
978703010	Scene07005	90090001	PB1					B101												
978703020	Scene07005	90090001	PB1					B101												
978703030	Scene07005	90090001	PB1					B101												
978703040	Scene07005	90090001	PB1					B101												
978703050	Scene07005	90090001	PB1					B101												
979047010	Scene07005	90090001	PB1					B101												
979047020	Scene07005	90090001	PB1					B101												
979047030	Scene07005	90090001	PB1					B101												
979047040	Scene07005	90090001	PB1					B101												
979048010	Scene07005	90090001	PB1					B101												
979048020	Scene07005	90090001	PB1					B101												
979048030	Scene07005	90090001	PB1					B101												
979049010	Scene07005	90090001	PB1					B101												
979049020	Scene07005	90090001	PB1					B101												
979049030	Scene07005	90090001	PB1					B101												
979050010	Scene07005	90090001	PB1					B101												
979050020	Scene07005	90090001	PB1					B101												
979050030	Scene07005	90090001	PB1					B101												
979050040	Scene07005	90090001	PB1					B101												
979050050	Scene07005	90090001	PB1					B101												
979050060	Scene07005	90090001	PB1					B101												
979050070	Scene07005	90090001	PB1					B101												
979050080	Scene07005	90090001	PB1					B101												
979050090	Scene07005	90090001	PB1					B101												
979050100	Scene07005	90090001	PB1					B101												
979050110	Scene07005	90090001	PB1					B101												
979050120	Scene07005	90090001	PB1					B101												
979050130	Scene07005	90090001	PB1					B101												
979050140	Scene07005	90090001	PB1					B101												
979050150	Scene07005	90090001	PB1					B101												
979050160	Scene07005	90090001	PB1					B101												
978736010	Scene07005	90090001	PB1					B101												
978736020	Scene07005	90090001	PB1					B101												
978736030	Scene07005	90090001	PB1					B101												
978736040	Scene07005	90090001	PB1					B101												
978736050	Scene07005	90090001	PB1					B101												
978736060	Scene07005	90090001	PB1					B101												
978736070	Scene07005	90090001	PB1					B101												
978736080	Scene07005	90090001	PB1					B101												
978736090	Scene07005	90090001	PB1					B101												
978736100	Scene07005	90090001	PB1					B101												
978736110	Scene07005	90090001	PB1					B101												
978140010	Scene07005	90090001	PB1					B101												
978140020	Scene07005	90090001	PB1					B101												
978140030	Scene07005	90090001	PB1					B101												
978140040	Scene07005	90090001	PB1					B101												
978140050	Scene07005	90090001	PB1					B101												
978140060	Scene07005	90090001	PB1					B101												
978140070	Scene07005	90090001	PB1					B101												
978140080	Scene07005	90090001	PB1					B101												
978140090	Scene07005	90090001	PB1					B101												
978140100	Scene07005	90090001	PB1					B101												
978140110	Scene07005	90090001	PB1					B101												
978140120	Scene07005	90090001	PB1					B101												
978140130	Scene07005	90090001	PB1					B101												
978140140	Scene07005	90090001	PB1					B101												
978140150	Scene07005	90090001	PB1					B101												
978140160	Scene07005	90090001	PB1					B101												
978140170	Scene07005	90090001	PB1					B101												
978140180	Scene07005	90090001	PB1					B101												
978140190	Scene07005	90090001	PB1					B101												
978140200	Scene07005	90090001	PB1					B101												
978140210	Scene07005	90090001	PB1					B101												
979060010	Scene07005	90090001	PB1					B101												
979060020	Scene07005	90090001	PB1					B101												
979060030	Scene07005	90090001	PB1					B101												
979060040	Scene07005	90090001	PB1					B101												
979060050	Scene07005	90090001	PB1					B101												
979060060	Scene07005	90090001	PB1					B101												
979060070	Scene07005	90090001	PB1					B101												
979060080	Scene07005	90090001	PB1					B101												
979060090	Scene07005	90090001	PB1					B101												
979060110	Scene07005	90090001	PB1					B101												
979060120	Scene07005	90090001	PB1					B101												
979060130	Scene07005	90090001	PB1					B101												
979060140	Scene07005	90090001	PB1					B101												
979060150	Scene07005	90090001	PB1					B101												
979060210	Scene07005	90090001	PB1					B101												
979060220	Scene07005	90090001	PB1					B101												
979060230	Scene07005	90090001	PB1					B101												
979060240	Scene07005	90090001	PB1					B101												
979061010	Scene07005	90090001	PB1					B101												
979061020	Scene07005	90090001	PB1					B101												
979061030	Scene07005	90090001	PB1					B101												
979061040	Scene07005	90090001	PB1					B101												
979061050	Scene07005	90090001	PB1					B101												
979061060	Scene07005	90090001	PB1					B101												
979061070	Scene07005	90090001	PB1					B101												
979061080	Scene07005	90090001	PB1					B101												
979061090	Scene07005	90090001	PB1					B101												
979061110	Scene07005	90090001	PB1					B101												
979061120	Scene07005	90090001	PB1					B101												
979061130	Scene07005	90090001	PB1					B101												
979061210	Scene07005	90090001	PB1					B101												
979061220	Scene07005	90090001	PB1					B101												
979061230	Scene07005	90090001	PB1					B101												
979062010	Scene07005	90090001	PB1					B101												
979062020	Scene07005	90090001	PB1					B101												
979062030	Scene07005	90090001	PB1					B101												
979062040	Scene07005	90090001	PB1					B101												
979062050	Scene07005	90090001	PB1					B101												
979062060	Scene07005	90090001	PB1					B101												
979062070	Scene07005	90090001	PB1					B101												
979062080	Scene07005	90090001	PB1					B101												
979062090	Scene07005	90090001	PB1					B101												
979062110	Scene07005	90090001	PB1					B101												
979062120	Scene07005	90090001	PB1					B101												
979062210	Scene07005	90090001	PB1					B101												
979062220	Scene07005	90090001	PB1					B101												
979062230	Scene07005	90090001	PB1					B101												
979063010	Scene07005	90090001	PB1					B101												
979063020	Scene07005	90090001	PB1					B101												
979063030	Scene07005	90090001	PB1					B101												
979063210	Scene07005	90090001	PB1					B101												
979063220	Scene07005	90090001	PB1					B101												
979063230	Scene07005	90090001	PB1					B101												
979063250	Scene07005	90090001	PB1					B101												
979063260	Scene07005	90090001	PB1					B101												
979063280	Scene07005	90090001	PB1					B101												
979063310	Scene07005	90090001	PB1					B101												
979063320	Scene07005	90090001	PB1					B101												
979063330	Scene07005	90090001	PB1					B101												
979063350	Scene07005	90090001	PB1					B101												
979063410	Scene07005	90090001	PB1					B101												
979063420	Scene07005	90090001	PB1					B101												
979063520	Scene07005	90090001	PB1					B101												
979063530	Scene07005	90090001	PB1					B101												
979063540	Scene07005	90090001	PB1					B101												
979063550	Scene07005	90090001	PB1					B101												
979063610	Scene07005	90090001	PB1					B101												
979063620	Scene07005	90090001	PB1					B101												
979063630	Scene07005	90090001	PB1					B101												
979063640	Scene07005	90090001	PB1					B101												
979063650	Scene07005	90090001	PB1					B101												
979063670	Scene07005	90090001	PB1					B101												
979063680	Scene07005	90090001	PB1					B101												
979063690	Scene07005	90090001	PB1					B101												
979063700	Scene07005	90090001	PB1					B101												
979063710	Scene07005	90090001	PB1					B101												
979063720	Scene07005	90090001	PB1					B101												
979063730	Scene07005	90090001	PB1					B101												
979063740	Scene07005	90090001	PB1					B101												
979063750	Scene07005	90090001	PB1					B101												
979063810	Scene07005	90090001	PB1					B101												
978340010	Scene01001a	10100101	PB1					B101												
978340020	Scene01001a	10100101	PB1					B101												
978340030	Scene01001a	10100101	PB1					B101												
978340040	Scene01001a	10100101	PB1					B101												
978340050	Scene01001a	10100101	PB1					B101												
978340060	Scene01001a	10100101	PB1					B101												
978340070	Scene01001a	10100101	PB1					B101												
978340080	Scene01001a	10100101	PB1					B101												
978340090	Scene01001a	10100101	PB1					B101												
978340100	Scene01001a	10100101	PB1					B101												
978340110	Scene01001a	10100101	PB1					B101												
978340120	Scene01001a	10100101	PB1					B101												
978340130	Scene01001a	10100101	PB1					B101												
978340140	Scene01001a	10100101	PB1					B101												
978340150	Scene01001a	10100101	PB1					B101												
978340160	Scene01001a	10100101	PB1					B101												
978340170	Scene01001a	10100101	PB1					B101												
978340180	Scene01001a	10100101	PB1					B101												
978340190	Scene01001a	10100101	PB1					B101												
978340200	Scene01001a	10100101	PB1					B101												
978340210	Scene01001a	10100101	PB1					B101												
978340220	Scene01001a	10100101	PB1					B101												
978340230	Scene01001a	10100101	PB1					B101												
978340240	Scene01001a	10100101	PB1					B101												
978340250	Scene01001a	10100101	PB1					B101												
978340260	Scene01001a	10100101	PB1					B101												
978340270	Scene01001a	10100101	PB1					B101												
978340280	Scene01001a	10100101	PB1					B101												
978340290	Scene01001a	10100101	PB1					B101												
978340300	Scene01001a	10100101	PB1					B101												
978340310	Scene01001a	10100101	PB1					B101												
979064010	Scene07005	90090001	PB1					B101												
979064020	Scene07005	90090001	PB1					B101												
979064030	Scene07005	90090001	PB1					B101												
979064040	Scene07005	90090001	PB1					B101												
979064050	Scene07005	90090001	PB1					B101												
979066010	Scene07005	90090001	PB1					B101												
979066020	Scene07005	90090001	PB1					B101												
979066030	Scene07005	90090001	PB1					B101												
979066040	Scene07005	90090001	PB1					B101												
979066050	Scene07005	90090001	PB1					B101												
979066060	Scene07005	90090001	PB1					B101												
